StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Instruct. cont.,consent_date,age,race,race_text,income,NRS_Time_First Click,NRS_Time_Last Click,NRS_Time_Page Submit,NRS_Time_Click Count,nrs_1,nrs_2,nrs_3,nrs_4,nrs_5,nrs_6,pmerq_time_First Click,pmerq_time_Last Click,pmerq_time_Page Submit,pmerq_time_Click Count,pmerq_repurp_eng_2,pmerq_sitmod_dis_3,pmerq_sitsel_eng_4,pmerq_sitsel_dis_5,pmerq_recons_dis_7,pmerq_sitsel_dis_9,pmerq_repurp_dis_10,pmerq_repurp_eng_11,pmerq_sitmod_eng_12,pmerq_recons_eng_13,pmerq_sitmod_eng_14,pmerq_repurp_dis_15,pmerq_attdep_eng_16,pmerq_sitsel_eng_17,pmerq_sitmod_eng_18,pmerq_repurp_eng_19,pmerq_attdep_dis_20,pmerq_sitsel_dis_22,pmerq_sitmod_eng_23,pmerq_attdep_eng_24,pmerq_recons_eng_25,pmerq_attdep_dis_27,pmerq_recons_eng_28,pmerq_respmod_eng_29,pmerq_sitmod_dis_30,pmerq_attdep_dis_32,pmerq_recons_dis_33,pmerq_repurp_dis_34,pmerq_recons_dis_36,pmerq_sitmod_eng_37,pmerq_attdep_eng_38,pmerq_repurp_dis_39,pmerq_sitsel_dis_41,pmerq_sitmod_dis_42,pmerq_repurp_eng_43,pmerq_sitsel_dis_45,pmerq_attdep_dis_46,pmerq_recons_eng_47,pmerq_sitmod_dis_48,pmerq_sitsel_dis_49,pmerq_attdep_eng_51,pmerq_attdep_eng_52,pmerq_repurp_eng_53,pmerq_sitsel_eng_54,pmerq_respmod_dis_57,pmerq_respmod_dis_58,pmerq_recons_dis_60,pmerq_sitmod_eng_61,ac_1,pmerq_attdep_dis_63,pmerq_sitsel_eng_64,pmerq_recons_dis_65,pmerq_recons_eng_67,pmerq_repurp_eng_68,pmerq_respmod_eng_69,pmerq_sitmod_dis_70,pmerq_respmod_dis_72,pmerq_respmod_eng_73,SWL_Time_First Click,SWL_Time_Last Click,SWL_Time_Page Submit,SWL_Time_Click Count,swl_1,swl_2,swl_3,swl_4,swl_5,RS_Time_First Click,RS_Time_Last Click,RS_Time_Page Submit,RS_Time_Click Count,rrs_brood_1,rrs_brood_2,rrs_brood_3,rrs_brood_4,rrs_brood_5,PANAS_Time_First Click,PANAS_Time_Last Click,PANAS_Time_Page Submit,PANAS_Time_Click Count,panas_pa_1,panas_na_2,panas_pa_3,panas_na_4,panas_pa_5,panas_na_6,panas_na_7,panas_na_8,panas_pa_9,panas_pa_10,panas_na_11,panas_pa_12,panas_na_13,panas_pa_14,panas_na_15,panas_pa_16,panas_pa_17,panas_na_18,panas_pa_19,panas_na_20,ACE_Time_First Click,ACE_Time_Last Click,ACE_Time_Page Submit,ACE_Time_Click Count,ace_1,ace_2,ace_3,ace_4,ace_5,ace_6,ace_7,ace_8,ace_9,ace_10,Nature_Time_First Click,Nature_Time_Last Click,Nature_Time_Page Submit,Nature_Time_Click Count,nature_freq,nature_time,nature_setting,perceived_exertion,FCV_Time_First Click,FCV_Time_Last Click,FCV_Time_Page Submit,FCV_Time_Click Count,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7,PSS_Time_First Click,PSS_Time_Last Click,PSS_Time_Page Submit,PSS_Time_Click Count,pss_1,pss_2,pss_3,pss_4_r,pss_5_r,pss_6,pss_7_r,pss_8_r,ac_2,pss_9,pss_10,MacArthur_Time_First Click,MacArthur_Time_Last Click,MacArthur_Time_Page Submit,MacArthur_Time_Click Count,macarthur_us_rung,macarthur_us_salience,macarthur_comm_rung,macarthur_comm_salience,FM_Time_First Click,FM_Time_Last Click,FM_Time_Page Submit,FM_Time_Click Count,fm_1,fm_2,fm_3,fm_4,fm_5,fm_6,fm_7,ac_3,fm_8,fm_9,fm_10,fm_11,fm_12,SDS_Time_First Click,SDS_Time_Last Click,SDS_Time_Page Submit,SDS_Time_Click Count,sds_1,sds_2,sds_3,sds_4,sds_5_r,sds_6,sds_7_r,sds_8,sds_9_r,sds_10_r,sds_11,sds_12,sds_13_r,SitSelect_Time_First Click,SitSelect_Time_Last Click,SitSelect_Time_Page Submit,SitSelect_Time_Click Count,ss_approach_1,ss_approach_2,ss_approach_3,ss_approach_4,ss_avoid_5,ss_avoid_6,TAS_Time_First Click,TAS_Time_Last Click,TAS_Time_Page Submit,TAS_Time_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,tas_eot_15,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,PAQ_Time_First Click,PAQ_Time_Last Click,PAQ_Time_Page Submit,PAQ_Time_Click Count,paq_neg_ddf_1,paq_neg_dif_2,paq_gen_eot_3,paq_pos_ddf_4,paq_pos_dif_5,paq_gen_eot_6,paq_neg_ddf_7,paq_neg_dif_8,paq_gen_eot_9,paq_pos_ddf_10,paq_pos_dif_11,paq_gen_eot_12,paq_neg_ddf_13,paq_neg_dif_14,paq_gen_eot_15,paq_pos_ddf_16,paq_pos_dif_17,paq_gen_eot_18,paq_neg_ddf_19,ac_4,paq_neg_dif_20,paq_gen_eot_21,paq_pos_ddf_22,paq_pos_dif_23,paq_gen_eot_24,Dem_Time_First Click,Dem_Time_Last Click,Dem_Time_Page Submit,Dem_Time_Click Count,gender,gender_text,edu,zipcode,zipcode_duration,relationship,employment,employment_text,occupation,Occupation_11_TEXT,SC0,SC2,SC3,SC4,SC5,SC6,SC11,SC13,SC15,SC17,SC18,opp,QPMID,RISN,rid,Q_HCL,Q_BallotBoxStuffing,cintid,ProjectToken,gc,term,LS
2021-03-20 16:02:46,2021-03-20 16:19:28,IP Address,104.186.137.82,100,1001,True,2021-03-20 16:19:28,R_1EXs5HyA1NwH2Vh,NA,NA,NA,NA,33.9167938232421875,-118.34320068359375,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,03/20/2021,18,"White/Caucasian,Central American",NA,"$70,000 to $79,999",6.792,18.174,18.922,11,4,5,5,5,5,5,1.333,95.701,96.554,37,2,-2,2,3,1,-2,-1,1,3,-1,2,3,1,2,3,1,2,-2,2,1,2,1,1,3,1,1,1,-1,2,3,-2,1,-2,-3,1,-2,-2,1,1,-2,1,1,-2,1,-2,-3,-3,3,0,2,3,-1,2,1,3,-3,-3,3,2.216,23.684,24.61,11,NA,NA,NA,NA,NA,3.653,22.219,22.252,14,4,2,2,3,2,3.847,44.399,44.435,36,3,3,1,4,3,2,4,1,2,1,3,4,2,2,5,3,2,3,2,4,4.595,27.146,27.174,19,0,0,0,0,0,1,0,1,0,0,3.678,16.496,20.21,10,4,2,Urban/suburban parks or public gardens,9 (Very light),2.08,21.961,22.673,17,5,4,2,2,4,4,5,0.556,43.987,44.674,23,3,4,4,1,3,2,1,2,1,1,1,1.478,20.013,21.156,15,4,9,5,6,3.92,73.866,73.801,41,6,5,8,6,8,8,10,1,7,9,8,5,3,3.515,47.634,48.381,28,0,1,0,1,1,1,0,1,1,0,0,1,1,4.896,22.429,23.405,10,4,4,NA,NA,NA,NA,3.183,67.254,69.701,38,2,2,1,2,1,2,1,1,3,1,1,2,1,1,2,1,1,2,1,5,0.978,87.767,89.432,54,1,1,1,6,5,1,7,1,1,6,5,1,1,1,2,6,5,1,1,1,1,1,6,5,1,1.022,4.288,5.486,5,Female,NA,Some college but no degree,94720,< 1 year,Never Married,Student,NA,Student,NA,211,29,21,13,58,2,26,22,9,27,31,Qual2591-0129-S1,73543697,10459396,605670c9-9b2c-ef34-4ea4-9fe2c7e5d9d8,NA,NA,NA,NA,1,NA,359
2021-03-20 15:18:11,2021-03-20 16:26:16,IP Address,38.128.66.125,100,4085,True,2021-03-20 16:26:17,R_AMPgQGk5hPtdtSx,NA,NA,NA,NA,41.871002197265625,-87.62889862060546875,anonymous,EN,0.40000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,03/20/2021,35,White/Caucasian,NA,"$300,000 or more",1.205,9.307,10.446,18,4,4,4,5,4,5,1.835,729.731,732.543,43,1,2,1,-1,-2,2,3,2,3,3,2,1,2,2,3,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,3,3,2,1,2,3,2,2,2,2,0,3,2,3,2,3,2,2,2,3,10.748,19.153,20.573,16,NA,NA,NA,NA,NA,5.862,41.962,43.216,16,3,4,4,3,4,1.38,26.889,28.338,49,4,3,3,4,5,4,4,4,4,5,4,4,3,3,4,4,4,3,2,2,4.215,17.906,19.323,21,1,0,1,1,0,1,1,0,1,0,8.357,27.619,34.516,10,6,37,"Lakes, rivers, or the ocean",11 (Light),0.633,8.647,10.262,18,5,5,5,4,5,5,NA,0.833,82.08,83.389,28,3,4,3,0,1,1,2,1,1,3,3,10.74,17.957,20.183,9,2,9,5,9,1.833,29.529,39.547,45,7,9,0,6,9,2,6,0,1,9,9,9,9,101.786,123.059,124.265,45,0,0,0,0,0,1,1,1,1,0,0,0,1,0.507,25.79,27.001,15,4,NA,NA,NA,4,4,1.19,68.514,69.876,67,4,4,5,3,4,5,4,3,5,1,5,4,4,3,2,3,3,4,4,4,1.652,35.105,37.006,60,3,4,4,4,4,3,5,6,4,3,7,5,4,3,2,7,5,4,2,0,2,1,6,6,7,2.462,6.246,7.258,7,Male,NA,Master's degree,07106,1 - 3 years,Married,Working (paid employee),NA,"Management, professional, and related",NA,214,26,20,18,77,6,32,21,7,41,36,Qual2591-0129-S1,73543697,10459396,6056667e-9cb0-0805-c9a8-fa5e7d9b94e0,NA,NA,NA,NA,1,FraudDetection,359
2021-03-20 16:12:58,2021-03-20 16:27:31,IP Address,71.84.200.213,100,872,True,2021-03-20 16:27:31,R_3hzoFdArok7N6bd,NA,NA,NA,NA,34.4178924560546875,-117.306396484375,anonymous,EN,1,NA,0,0,NA,Yes,Saturday March 20 2022,22,"African American/Black,Mexican American/Chicana/o/x",NA,"$250,000 to $299,999",1.893,17.649,18.515,26,NA,1,4,4,NA,5,0.452,16.47,17.73,25,-1,-2,-1,1,3,2,2,1,-2,-2,1,2,2,-3,1,-2,1,3,3,-2,-2,2,1,2,-1,2,3,1,1,2,1,1,2,-3,-1,2,3,3,1,3,1,3,2,-3,-2,1,-2,1,0,3,2,2,-1,2,-2,-2,1,-1,3.228,39.27,39.643,18,NA,NA,NA,NA,NA,1.261,6.203,7.051,10,3,2,4,3,3,0.716,86.001,87.658,60,2,3,5,3,3,2,5,1,2,1,4,5,3,4,2,5,4,2,4,1,1.085,26.885,29.15,29,1,1,0,1,0,0,0,1,1,0,1.148,19.096,19.479,9,3,7,Neighborhood trees,8 (Extremely light),8.473,15.831,17.701,10,NA,NA,NA,5,4,4,4,10.719,81.414,83.597,38,2,0,1,1,2,1,4,1,1,4,2,1.494,23.721,25.384,20,10,9,8,5,5.871,75.501,76.994,46,6,5,7,6,8,4,6,0,6,5,7,4,2,0.967,16.639,16.662,21,0,0,1,0,0,1,0,0,1,0,0,1,0,0.947,10.95,11.93,20,NA,NA,NA,NA,NA,NA,46.034,87.38,89.058,62,3,2,4,1,4,2,5,4,2,3,4,1,3,5,1,2,3,1,2,3,0.741,61.754,64.743,65,4,4,4,1,1,6,6,5,3,6,1,1,2,1,3,4,5,6,4,0,2,6,2,1,5,1.846,5.521,6.901,6,Male,NA,Master's degree,92395,> 3 years,Widowed,Working (paid employee),NA,Service,NA,225,20,27,15,74,5,26,18,18,48,26,Qual2591-0129-S1,73543697,10459396,60567375-c81b-eaba-f039-e326069d07c4,NA,NA,NA,NA,1,NA,359
2021-03-20 16:01:54,2021-03-20 16:29:54,IP Address,172.58.139.141,100,1679,True,2021-03-20 16:29:54,R_28Ap3AudcgfUewE,NA,NA,NA,NA,41.848297119140625,-87.651702880859375,anonymous,EN,1,NA,0,0,NA,Yes,03/20/2021,31,"African American/Black,Mexican American/Chicana/o/x",NA,"$50,000 to $59,999",3.569,7.197,8.23,9,NA,NA,NA,NA,NA,2,0.537,11.377,12.139,23,-1,-1,-1,1,-1,-2,-1,-2,-3,-1,-2,1,-1,-2,-2,-1,1,-1,-1,-1,-1,-1,-2,-2,-3,-2,-2,-1,-1,1,-3,-3,-1,-2,-2,-2,2,1,1,-1,-2,-2,-2,-2,1,-1,2,1,0,-1,-1,-1,-2,-1,-1,-2,-1,1,2.512,4.89,5.931,6,NA,NA,NA,NA,NA,0.304,3.302,4.483,7,2,3,3,2,3,2.188,40.672,41.834,26,5,3,3,5,4,4,4,4,5,4,3,2,4,3,3,4,4,4,4,5,0.663,7.901,8.971,15,0,1,1,1,0,0,0,1,0,0,0.354,7.16,10.534,7,4,36,"Lakes, rivers, or the ocean",18,0.401,4.161,5.238,9,4,NA,4,NA,NA,4,NA,1.602,8.582,9.501,16,2,3,2,3,2,2,2,2,0,2,2,0.414,7.463,7.972,11,7,2,7,8,0.958,7.336,8.61,17,3,2,3,3,2,3,3,0,2,2,4,3,3,0.6,13.068,13.981,23,0,1,0,1,1,1,1,1,0,0,1,1,0,1.526,6.092,7.214,8,NA,NA,2,2,2,2,0.794,12.242,13.244,28,4,3,3,2,3,2,2,3,3,3,3,4,4,4,4,4,3,3,3,3,1.436,20.838,21.964,39,3,3,3,3,4,3,2,4,4,3,4,3,2,4,3,3,3,3,3,0,5,5,7,3,3,0.788,4.162,4.887,4,Female,NA,Some college but no degree,60714,> 3 years,Never Married,Working (paid employee),NA,Other,It,269,17,27,13,116,4,24,22,14,58,58,Qual2591-0129-S1,73543697,10459396,605670c5-f051-8db8-c475-9394b250a67e,NA,NA,NA,NA,1,NA,359
2021-03-20 16:18:16,2021-03-20 16:32:26,IP Address,174.84.238.204,100,850,True,2021-03-20 16:32:27,R_2q7yo0557kSAIc6,NA,NA,NA,NA,42.2910003662109375,-85.63410186767578125,anonymous,EN,1,NA,0,0,NA,Yes,08251961,59,"White/Caucasian,African American/Black",NA,"$150,000 to $199,999",1.214,9.013,10.509,9,5,5,5,5,5,5,2.301,30.327,31.883,25,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,7.52,15.093,17.085,7,NA,NA,NA,NA,NA,1.883,7.703,9.263,7,4,4,4,4,4,9.3,50.664,52.142,27,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,5,5,5,5,1.3,14.783,16.468,13,1,1,1,1,1,1,1,1,1,1,2.638,156.363,171.722,18,8,30,"Lakes, rivers, or the ocean",13 (Somewhat hard),7.9,16.273,17.806,9,5,5,5,5,5,5,4,1.167,17.204,18.347,15,4,4,4,0,0,4,0,0,1,4,4,1.1,14.201,14.954,9,10,10,10,10,1.601,38.273,39.744,31,10,10,10,10,10,10,10,0,10,10,10,10,10,1.1,16.377,18.027,16,0,0,0,0,1,0,1,0,1,1,0,0,1,1.301,8.44,10.037,8,NA,NA,NA,NA,4,4,1.961,53.909,55.983,29,5,5,5,1,1,5,5,5,5,1,5,5,5,5,5,5,5,1,1,5,0.501,56.596,58.104,38,7,7,7,7,5,7,5,6,6,7,5,6,7,7,6,5,5,6,5,1,7,6,6,7,7,1.001,4.104,5.291,3,Male,NA,Master's degree,49048,> 3 years,Married,Working (paid employee),NA,Government,NA,263,30,5,20,93,10,34,24,20,46,47,Qual2591-0129-S1,73543697,10459396,60567479-e038-4b32-195c-5bae5738fcb4,NA,NA,NA,NA,1,NA,359
2021-03-20 16:16:02,2021-03-20 16:33:07,IP Address,108.85.186.19,100,1024,True,2021-03-20 16:33:07,R_1Qa553OKfi2uD6o,NA,NA,NA,NA,42.5619964599609375,-89.08599853515625,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,March 18 2021,22,White/Caucasian,NA,"$70,000 to $79,999",12.643,16.484,17.202,9,NA,5,4,4,4,NA,0.534,9.995,10.947,27,1,-2,-1,1,2,3,3,2,3,2,1,-3,-1,3,1,3,2,1,1,1,1,2,2,2,2,2,1,1,1,-1,-1,-1,-2,2,2,2,3,1,1,2,3,3,2,2,3,1,-2,3,0,1,3,1,3,3,2,2,3,2,0.452,4.06,4.695,9,NA,NA,NA,NA,NA,9.233,15.897,16.682,15,2,1,2,4,3,0.206,11.532,12.377,27,2,2,5,4,3,4,2,3,5,3,2,4,3,3,3,5,4,4,3,3,1.485,16.983,17.584,18,1,0,0,0,1,0,1,1,0,0,0.305,2.598,4.743,5,NA,2,Urban/suburban parks or public gardens,18,0.786,8.003,8.648,12,NA,4,NA,NA,NA,NA,NA,0.211,7.863,8.569,16,4,3,2,3,2,2,0,2,0,1,0,0.258,5.175,6.8,9,4,4,4,3,1.026,14.164,14.813,23,3,1,2,4,4,7,8,0,2,6,7,7,6,0.488,9.67,10.292,24,1,0,1,1,0,0,1,0,0,1,1,1,0,115.137,120.511,121.062,13,2,NA,NA,NA,NA,4,0.347,16.208,16.897,32,3,2,3,2,2,3,3,3,3,3,3,2,3,3,3,2,2,4,4,2,0.461,88.876,91.373,39,5,3,3,1,4,3,1,7,6,1,6,5,4,3,4,3,4,3,3,0,4,5,4,4,3,1.117,2.9,3.485,4,Female,NA,Bachelor's degree in college (4-year),53511,1 - 3 years,Divorced,Working (self-employed),NA,Service,NA,212,23,18,12,84,4,22,19,8,46,38,Qual2591-0129-S1,73543697,10459396,6056743d-59b5-2e72-a233-56c20bb99b45,NA,NA,NA,NA,1,NA,359
2021-03-20 16:10:38,2021-03-20 16:37:51,IP Address,108.32.86.222,100,1633,True,2021-03-20 16:37:51,R_5syo1NKOHKdHVgR,NA,NA,NA,NA,40.4687957763671875,-80.08719635009765625,anonymous,EN,1,NA,0,0,NA,Yes,12/07/1986,34,Mexican American/Chicana/o/x,NA,"$150,000 to $199,999",0.897,7.855,11.31,10,4,5,5,4,4,5,89.375,102.038,102.542,22,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,2,3,2,3,2,3,1,3,3,1,2,3,2,1,2,3,2,0,1,2,3,2,2,-1,2,3,2,5.81,13.301,14.047,10,NA,NA,NA,NA,NA,0.696,4.478,5,8,3,4,3,4,3,0.71,254.278,254.585,36,5,3,5,4,5,2,3,2,4,3,2,3,2,3,3,2,3,2,3,3,1.36,115.764,116.734,33,1,1,0,0,0,0,0,0,0,0,0.397,332.573,333.285,19,5,5,Urban/suburban parks or public gardens,10,1.001,8.353,9.132,11,4,5,4,4,5,5,4,0.912,12.309,12.865,18,3,4,3,0,1,3,0,0,1,3,3,0.539,10.658,11.193,16,8,8,8,8,117.65,137.637,138.231,34,8,9,10,8,9,10,7,1,10,9,6,10,7,1.638,14.321,15.042,20,0,0,0,0,1,1,1,1,1,1,1,0,1,297.158,303.096,303.646,9,NA,4,NA,4,NA,NA,0.827,26.865,27.513,36,4,4,5,2,2,5,4,4,5,2,5,4,4,5,4,4,5,1,2,5,2.278,34.333,34.946,40,6,7,6,7,6,7,6,6,7,6,7,5,6,6,7,6,7,3,5,0,5,5,5,6,6,0.736,3.018,3.601,5,Male,NA,Doctoral degree,15136,1 - 3 years,Married,Working (paid employee),NA,"Management, professional, and related",NA,210,27,7,17,62,2,31,20,16,36,26,Qual2591-0129-S1,73543697,10459396,605672f5-37a5-47ee-ef6a-c01a46d52981,NA,NA,NA,NA,1,NA,359
2021-03-20 16:28:47,2021-03-20 16:43:02,IP Address,68.59.139.96,100,854,True,2021-03-20 16:43:02,R_2fkcRzt3YffZxUk,NA,NA,NA,NA,35.022705078125,-85.2317962646484375,anonymous,EN,1,NA,0,0,NA,Yes,"Saturday,March 20",21,White/Caucasian,NA,"$20,000 to $29,999",1.335,9.124,9.159,14,1,2,NA,NA,NA,4,12.207,64.88,64.995,82,1,1,1,-1,1,-2,-2,1,-2,-1,-2,3,-1,3,1,-2,-2,-2,1,-2,-1,1,1,-1,-2,-1,1,2,3,-1,-2,-1,-2,-3,-3,-2,1,2,3,3,1,-2,-3,-2,-2,2,1,-1,0,-1,-3,-3,-1,-3,3,3,-2,-1,1.186,18.048,19.194,21,NA,NA,NA,NA,NA,1.128,11.738,13.367,14,4,3,4,4,2,4.135,60.293,62.133,72,5,1,3,5,1,2,3,3,3,1,5,1,1,1,2,2,4,4,4,5,0.85,38.652,39.59,21,0,1,0,1,0,0,0,1,0,0,1.062,16.952,22.638,13,5,5,Urban/suburban parks or public gardens,20 (Maximal exertion),0.705,10.557,10.598,16,4,NA,5,4,NA,2,1,0.823,25.311,26.306,26,1,1,0,2,2,0,1,2,0,0,2,1.044,6.311,7.387,7,9,6,10,7,0.728,47.197,48.001,32,2,2,1,2,1,1,2,0,1,3,3,3,5,13.026,72.733,75.101,55,0,0,0,0,1,0,1,0,0,0,1,0,0,0.867,16.82,17.798,24,NA,2,2,2,NA,2,2.632,51.899,53.023,45,1,5,2,1,1,5,5,5,5,1,5,5,5,5,4,3,5,2,3,5,0.633,64.173,65.149,86,3,2,1,7,3,4,6,7,3,3,5,6,6,5,5,3,4,3,3,0,1,7,3,3,7,1.127,18.579,19.162,17,Female,NA,Prefer not to say,37410,1 - 3 years,Divorced,Student,NA,Student,NA,205,16,22,17,83,3,22,11,19,37,46,Qual2591-0129-S1,73543697,10459396,6056773b-8f3d-5e7b-a328-b555ac6948b5,NA,NA,NA,NA,1,NA,359
2021-03-20 16:38:12,2021-03-20 17:02:12,IP Address,50.30.250.221,100,1440,True,2021-03-20 17:02:13,R_2EtrJBFHhcGTaFm,NA,NA,NA,NA,35.8307952880859375,-90.702301025390625,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,NA,0,0,NA,Yes,04/09/1981,39,"White/Caucasian,Mexican American/Chicana/o/x",NA,"$200,000 to $249,999",0.701,5.401,6.221,8,4,4,5,4,4,4,5.313,17.891,20.282,23,2,2,2,2,3,3,1,3,2,1,2,2,2,3,1,2,1,2,2,-1,1,2,1,2,1,2,1,1,1,2,2,2,-1,1,-1,1,1,2,2,1,2,3,2,1,2,2,1,1,1,2,1,1,2,3,3,2,2,1,1.192,7.406,8.506,11,NA,NA,NA,NA,NA,0.902,15.126,17.044,9,4,4,3,3,3,1.301,17.503,18.745,29,4,3,4,5,4,1,3,4,5,5,3,4,2,5,5,4,5,4,5,4,1.776,15.314,16.141,19,0,0,0,0,0,0,0,0,0,0,1.427,37.131,38.342,23,6,3,Yard or personal garden,13 (Somewhat hard),560.476,564.808,566.507,9,4,5,NA,5,NA,NA,NA,0.687,9.606,11.353,18,3,3,2,1,2,2,1,1,1,3,2,0.423,7.395,8.413,10,6,6,7,7,0.608,15.954,18.017,28,8,9,8,8,9,9,6,1,9,10,8,5,6,0.724,11.259,12.536,18,0,1,1,0,0,0,1,1,0,0,1,0,1,1.299,4.521,7.394,8,NA,4,4,NA,NA,4,0.802,29.565,31.048,31,4,5,4,3,2,4,4,3,4,2,4,3,4,4,5,4,5,2,2,4,0.405,26.888,27.867,45,6,5,6,5,5,5,5,6,3,6,5,7,7,6,7,6,5,6,7,0,4,6,4,5,3,1.256,4.412,5.206,6,Male,NA,Bachelor's degree in college (4-year),10014,> 3 years,Married,Working (paid employee),NA,Service,NA,209,25,8,17,79,0,26,20,13,45,34,Qual2591-0129-S1,73543697,10459396,60567946-0f14-7be7-9887-b68b06921419,NA,NA,NA,NA,1,NA,359
2021-03-20 16:52:24,2021-03-20 17:06:53,IP Address,47.35.22.111,100,869,True,2021-03-20 17:06:54,R_RgnLXzrXfrLi28V,NA,NA,NA,NA,36.8444061279296875,-121.36700439453125,anonymous,EN,1,NA,0,0,NA,Yes,03202021,19,White/Caucasian,NA,"$20,000 to $29,999",0.881,9.696,10.463,11,4,4,NA,4,4,NA,3.369,60.374,61.603,27,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,-1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,0,1,2,1,2,1,2,2,1,2,4.692,31.124,32.41,10,NA,NA,NA,NA,NA,0.6,6.339,7.094,8,3,3,3,3,4,1.001,26.529,27.788,28,4,4,4,4,3,4,4,4,4,2,3,3,3,4,3,3,3,4,4,4,2.924,20.263,21.45,17,1,1,0,0,0,0,0,1,0,0,0.554,44.506,48.8,14,4,5,Urban/suburban parks or public gardens,13 (Somewhat hard),9.049,23.212,24.409,13,4,4,4,NA,4,2,2,1.556,10.99,12.082,17,2,2,4,1,3,2,1,1,1,2,2,1.204,13.488,14.187,14,8,7,8,7,8.014,92.386,94.091,28,7,7,7,8,8,7,5,1,7,8,6,10,8,3.82,123.778,127.643,29,0,0,1,1,1,1,1,1,0,0,0,0,1,4.076,11.888,12.829,9,4,4,NA,2,NA,NA,0.402,25.016,25.948,31,4,4,4,2,2,3,4,4,4,5,3,3,3,5,2,1,4,3,2,3,2.145,39.383,40.613,42,4,4,5,5,5,5,4,5,5,5,3,5,6,5,5,4,5,4,5,0,6,6,4,3,5,2.901,7.02,7.874,6,Male,NA,Bachelor's degree in college (4-year),95023,> 3 years,Never Married,Working (paid employee),NA,"Construction, extraction, and maintenance",NA,208,22,14,16,71,3,23,20,16,34,37,Qual2591-0129-S1,73543697,10459396,60567c9d-c076-d3f5-e0df-7b0d5c56a769,NA,NA,NA,NA,1,NA,359
2021-03-20 16:18:57,2021-03-20 17:08:55,IP Address,174.71.77.105,100,2997,True,2021-03-20 17:08:55,R_DquXIa6tPOlQcr7,NA,NA,NA,NA,41.237701416015625,-95.9998016357421875,anonymous,EN,1,NA,0,0,NA,Yes,10141996,24,Mexican American/Chicana/o/x,NA,"$50,000 to $59,999",2.452,10.31,10.933,13,4,5,NA,4,5,NA,1.773,56.56,57.209,26,1,-1,2,3,1,-1,-2,1,2,3,1,1,2,3,1,-1,-3,-1,2,1,3,1,2,-1,-1,1,2,1,2,-3,-1,-1,1,2,-2,2,1,3,-1,-2,-1,-3,1,-1,2,-2,-2,-1,1,2,1,3,2,1,-2,1,2,1,0.689,5.954,7.397,9,NA,NA,NA,NA,NA,58.118,66.16,67.212,8,2,3,1,2,3,11.912,75.543,76.239,37,4,2,5,2,3,1,2,1,4,5,3,4,5,4,1,4,5,3,4,3,33.333,152.648,153.303,19,0,0,0,1,0,0,0,0,0,0,18.247,29.693,30.757,8,1,0,NA,NA,2.95,17.768,18.637,11,4,2,2,5,4,NA,NA,3.797,140.482,141.278,22,0,0,1,1,2,4,1,4,1,0,1,0.664,8.173,9.34,8,7,5,6,7,1.908,109.222,109.27,30,6,8,7,8,9,7,10,1,4,6,9,7,10,22.395,97.917,98.691,21,1,0,1,1,1,1,0,0,0,1,1,1,0,55.335,70.008,70.655,15,NA,4,NA,NA,4,NA,16.634,147.817,148.484,35,4,2,4,1,3,2,1,4,3,1,4,1,2,3,1,4,4,3,4,3,0.46,128.899,129.58,44,3,5,1,5,6,3,5,6,2,5,6,2,3,5,6,3,7,2,1,0,5,5,3,6,7,5.907,7.848,8.241,4,Male,NA,High school graduate (high school diploma or equivalent including GED),68107,> 3 years,Never Married,Working (paid employee),NA,Other,Banking,188,24,13,11,65,1,23,14,13,42,23,Qual2591-0129-S1,73543697,10459396,605674eb-235b-6a1e-94d1-1fc02e8618a8,NA,NA,NA,NA,1,NA,359
