StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Instruct. cont.,consent_date,age,race,race_text,income,NRS_Time_First Click,NRS_Time_Last Click,NRS_Time_Page Submit,NRS_Time_Click Count,nrs_1,nrs_2,nrs_3,nrs_4,nrs_5,nrs_6,pmerq_time_First Click,pmerq_time_Last Click,pmerq_time_Page Submit,pmerq_time_Click Count,pmerq_repurp_eng_2,pmerq_sitmod_dis_3,pmerq_sitsel_eng_4,pmerq_sitsel_dis_5,pmerq_recons_dis_7,pmerq_sitsel_dis_9,pmerq_repurp_dis_10,pmerq_repurp_eng_11,pmerq_sitmod_eng_12,pmerq_recons_eng_13,pmerq_sitmod_eng_14,pmerq_repurp_dis_15,pmerq_attdep_eng_16,pmerq_sitsel_eng_17,pmerq_sitmod_eng_18,pmerq_repurp_eng_19,pmerq_attdep_dis_20,pmerq_sitsel_dis_22,pmerq_sitmod_eng_23,pmerq_attdep_eng_24,pmerq_recons_eng_25,pmerq_attdep_dis_27,pmerq_recons_eng_28,pmerq_respmod_eng_29,pmerq_sitmod_dis_30,pmerq_attdep_dis_32,pmerq_recons_dis_33,pmerq_repurp_dis_34,pmerq_recons_dis_36,pmerq_sitmod_eng_37,pmerq_attdep_eng_38,pmerq_repurp_dis_39,pmerq_sitsel_dis_41,pmerq_sitmod_dis_42,pmerq_repurp_eng_43,pmerq_sitsel_dis_45,pmerq_attdep_dis_46,pmerq_recons_eng_47,pmerq_sitmod_dis_48,pmerq_sitsel_dis_49,pmerq_attdep_eng_51,pmerq_attdep_eng_52,pmerq_repurp_eng_53,pmerq_sitsel_eng_54,pmerq_respmod_dis_57,pmerq_respmod_dis_58,pmerq_recons_dis_60,pmerq_sitmod_eng_61,ac_1,pmerq_attdep_dis_63,pmerq_sitsel_eng_64,pmerq_recons_dis_65,pmerq_recons_eng_67,pmerq_repurp_eng_68,pmerq_respmod_eng_69,pmerq_sitmod_dis_70,pmerq_respmod_dis_72,pmerq_respmod_eng_73,SWL_Time_First Click,SWL_Time_Last Click,SWL_Time_Page Submit,SWL_Time_Click Count,swl_1,swl_2,swl_3,swl_4,swl_5,RS_Time_First Click,RS_Time_Last Click,RS_Time_Page Submit,RS_Time_Click Count,rrs_brood_1,rrs_brood_2,rrs_brood_3,rrs_brood_4,rrs_brood_5,PANAS_Time_First Click,PANAS_Time_Last Click,PANAS_Time_Page Submit,PANAS_Time_Click Count,panas_pa_1,panas_na_2,panas_pa_3,panas_na_4,panas_pa_5,panas_na_6,panas_na_7,panas_na_8,panas_pa_9,panas_pa_10,panas_na_11,panas_pa_12,panas_na_13,panas_pa_14,panas_na_15,panas_pa_16,panas_pa_17,panas_na_18,panas_pa_19,panas_na_20,ACE_Time_First Click,ACE_Time_Last Click,ACE_Time_Page Submit,ACE_Time_Click Count,ace_1,ace_2,ace_3,ace_4,ace_5,ace_6,ace_7,ace_8,ace_9,ace_10,Nature_Time_First Click,Nature_Time_Last Click,Nature_Time_Page Submit,Nature_Time_Click Count,nature_freq,nature_time,nature_setting,perceived_exertion,FCV_Time_First Click,FCV_Time_Last Click,FCV_Time_Page Submit,FCV_Time_Click Count,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7,PSS_Time_First Click,PSS_Time_Last Click,PSS_Time_Page Submit,PSS_Time_Click Count,pss_1,pss_2,pss_3,pss_4_r,pss_5_r,pss_6,pss_7_r,pss_8_r,ac_2,pss_9,pss_10,MacArthur_Time_First Click,MacArthur_Time_Last Click,MacArthur_Time_Page Submit,MacArthur_Time_Click Count,macarthur_us_rung,macarthur_us_salience,macarthur_comm_rung,macarthur_comm_salience,FM_Time_First Click,FM_Time_Last Click,FM_Time_Page Submit,FM_Time_Click Count,fm_1,fm_2,fm_3,fm_4,fm_5,fm_6,fm_7,ac_3,fm_8,fm_9,fm_10,fm_11,fm_12,SDS_Time_First Click,SDS_Time_Last Click,SDS_Time_Page Submit,SDS_Time_Click Count,sds_1,sds_2,sds_3,sds_4,sds_5_r,sds_6,sds_7_r,sds_8,sds_9_r,sds_10_r,sds_11,sds_12,sds_13_r,SitSelect_Time_First Click,SitSelect_Time_Last Click,SitSelect_Time_Page Submit,SitSelect_Time_Click Count,ss_approach_1,ss_approach_2,ss_approach_3,ss_approach_4,ss_avoid_5,ss_avoid_6,TAS_Time_First Click,TAS_Time_Last Click,TAS_Time_Page Submit,TAS_Time_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,tas_eot_15,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,PAQ_Time_First Click,PAQ_Time_Last Click,PAQ_Time_Page Submit,PAQ_Time_Click Count,paq_neg_ddf_1,paq_neg_dif_2,paq_gen_eot_3,paq_pos_ddf_4,paq_pos_dif_5,paq_gen_eot_6,paq_neg_ddf_7,paq_neg_dif_8,paq_gen_eot_9,paq_pos_ddf_10,paq_pos_dif_11,paq_gen_eot_12,paq_neg_ddf_13,paq_neg_dif_14,paq_gen_eot_15,paq_pos_ddf_16,paq_pos_dif_17,paq_gen_eot_18,paq_neg_ddf_19,ac_4,paq_neg_dif_20,paq_gen_eot_21,paq_pos_ddf_22,paq_pos_dif_23,paq_gen_eot_24,Dem_Time_First Click,Dem_Time_Last Click,Dem_Time_Page Submit,Dem_Time_Click Count,gender,gender_text,edu,zipcode,zipcode_duration,relationship,employment,employment_text,occupation,Occupation_11_TEXT,SC0,SC2,SC3,SC4,SC5,SC6,SC11,SC13,SC15,SC17,SC18,opp,QPMID,RISN,rid,Q_HCL,Q_BallotBoxStuffing,cintid,ProjectToken,gc,term,LS
2021-03-18 16:36:37,2021-03-18 16:37:30,IP Address,23.226.30.101,2,52,False,2021-03-25 16:37:30,R_1Nn2lqvQR8CyTmw,NA,NA,NA,NA,NA,NA,anonymous,EN,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10356239,6053d606-8ee8-c8a8-4505-f0b94ff2b2dc,NA,NA,NA,NA,NA,NA,NA
2021-03-18 16:08:57,2021-03-18 16:39:46,IP Address,38.131.129.157,65,1848,False,2021-03-25 16:39:47,R_31hoGPl8GP6GCWl,NA,NA,NA,NA,NA,NA,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,NA,0,0,NA,Yes,15/3/1985,35,White/Caucasian,NA,"$100,000 to $149,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.29,64.141,66.008,14,NA,NA,NA,NA,NA,11.461,29.424,31.433,9,3,2,3,3,3,6.764,47.792,49.61,35,3,3,2,2,4,4,3,3,3,3,3,3,3,4,2,3,3,3,4,3,4.4,59.096,60.431,23,0,0,0,1,0,0,0,0,0,0,17.62,60.768,62.721,16,6,2,Urban/suburban parks or public gardens,11 (Light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.953,44.842,45.568,18,3,2,2,3,1,2,2,3,0,3,3,1.786,28.803,31.628,12,5,4,NA,NA,3.618,95.027,97.128,30,6,5,2,7,4,6,5,0,6,3,3,4,5,0.501,110.771,112.418,28,1,0,1,1,0,1,1,0,0,1,0,1,1,4.721,31.543,37.423,11,NA,4,NA,NA,NA,NA,1.178,46.629,48.523,33,4,3,3,2,4,4,3,3,2,2,3,3,3,3,3,3,4,3,3,3,6.299,116.913,132.749,50,4,5,3,4,5,4,4,4,3,4,4,4,4,4,3,4,4,4,5,0,4,5,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,0,21,14,82,1,0,24,5,37,45,Qual2591-0129-S1,73543697,10356239,6053cf5d-8daf-2179-cfc6-e16d760f84e8,NA,NA,NA,NA,NA,NA,NA
2021-03-18 16:29:56,2021-03-18 16:40:49,IP Address,98.224.151.248,63,653,False,2021-03-25 16:40:50,R_3fICjZv6dwXQhLs,NA,NA,NA,NA,NA,NA,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,03/18/2021,67,White/Caucasian,NA,"$10,000 to $19,999",3.409,21.868,23.073,7,4,1,5,4,4,5,4.721,74.765,75.621,20,-1,2,-1,3,1,3,1,1,-2,-2,-2,-2,1,1,1,-1,-1,-1,-1,-1,-2,2,1,-2,-1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.596,13.531,14.526,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.705,52.802,53.822,23,1,5,1,3,1,1,3,3,1,1,4,1,1,1,4,1,1,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.268,23.6,24.636,9,5,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.927,14.901,16.42,5,3,3,2,2,4.693,54.377,55.695,16,0,0,6,0,0,0,1,1,4,0,0,2,2,4.918,44.141,45.098,16,0,0,0,1,1,1,1,1,1,1,0,1,1,4.156,23.936,24.994,7,NA,4,4,4,NA,NA,3.394,72.675,73.616,24,4,5,3,4,3,4,3,4,4,3,5,4,5,3,5,5,5,2,3,4,4.306,106.194,107.101,32,4,5,6,5,4,5,4,6,3,6,4,5,6,5,5,5,6,4,4,1,4,2,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,23,34,0,56,0,25,0,5,19,37,Qual2591-0129-S1,73543697,10356239,6053d47c-055f-c7c5-bbbd-2f3a0fed7024,NA,NA,NA,NA,NA,NA,NA
2021-03-18 16:40:35,2021-03-18 16:41:37,IP Address,68.230.90.16,7,62,False,2021-03-25 16:41:38,R_sSZEXoJ8DdQFMDD,NA,NA,NA,NA,NA,NA,anonymous,EN,1,NA,0,0,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10356239,6053d647-c58e-c22c-2206-9835be3a828a,NA,NA,NA,NA,NA,NA,NA
2021-03-18 16:39:16,2021-03-18 16:41:54,IP Address,8.44.142.68,2,157,False,2021-03-25 16:41:56,R_21GnYO6iBppfkTv,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10356239,6053d618-3079-c748-be55-b8d23a5da192,NA,NA,NA,NA,NA,NA,NA
2021-03-18 16:43:07,2021-03-18 16:44:20,IP Address,97.92.233.184,14,73,False,2021-03-25 16:44:24,R_1Fs1TdCSz0MJFNn,NA,NA,NA,NA,NA,NA,anonymous,EN,1,NA,0,0,NA,Yes,03/18/2021,65,White/Caucasian,NA,"$10,000 to $19,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10356239,6053d784-61cf-c1f1-5d98-62713465b960,NA,NA,NA,NA,NA,NA,NA
2021-03-18 16:34:13,2021-03-18 16:46:16,IP Address,52.128.14.106,18,723,False,2021-03-25 16:46:17,R_22KSL5ERY1iQyCQ,NA,NA,NA,NA,NA,NA,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,1/1/1985,39,White/Caucasian,NA,"$100,000 to $149,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.557,239.099,240.204,98,5,4,2,4,2,4,1,5,4,1,5,4,2,5,4,4,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10356239,6053d555-775c-16a6-9df7-6126fd01d758,NA,NA,NA,NA,NA,NA,NA
2021-03-18 16:48:30,2021-03-18 16:49:43,IP Address,208.191.205.162,7,72,False,2021-03-25 16:49:47,R_2c1mRYyzhiGPKeQ,NA,NA,NA,NA,NA,NA,anonymous,EN,1,NA,0,0,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10356239,6053d8b3-7d31-4109-dc36-59021c81d635,NA,NA,NA,NA,NA,NA,NA
2021-03-18 16:39:01,2021-03-18 16:49:59,IP Address,2.56.186.226,72,657,False,2021-03-25 16:49:59,R_3Pi8M0v0bz338ul,NA,NA,NA,NA,NA,NA,anonymous,EN,1,NA,0,0,NA,Yes,1985/May /25,35,White/Caucasian,NA,"$100,000 to $149,999",1.794,16.313,17.674,17,4,4,4,4,4,4,0.203,35.375,35.994,49,-3,1,1,1,-1,3,1,-3,-1,-2,-1,3,-2,2,-1,1,1,1,1,1,1,1,-2,-1,1,1,1,-1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,-1,2,2,1,-1,2,0,-1,-2,2,-1,-3,-3,-2,2,-1,0.877,13.931,15.566,14,NA,NA,NA,NA,NA,0.301,9.993,11.211,10,2,2,3,3,3,0.655,53.666,60.966,40,3,3,3,3,5,1,5,1,5,5,3,3,3,3,3,3,3,3,3,3,0.477,50.776,52.209,44,0,0,0,0,0,0,0,0,0,0,0.572,19.391,23.2,15,2,1,"Lakes, rivers, or the ocean",9 (Very light),0.84,15.6,16.958,15,1,1,NA,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,24.447,25.298,18,8,10,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502,25.488,27.04,31,0,0,0,0,1,0,1,0,1,1,0,0,1,1.131,15.673,17.331,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,24,18,13,64,0,11,0,16,36,28,Qual2591-0129-S1,73543697,10356239,6053d685-60b3-221c-d9d4-22c6dc904717,NA,NA,NA,NA,NA,NA,NA
2021-03-18 16:42:40,2021-03-18 16:54:33,IP Address,108.241.58.98,39,713,False,2021-03-25 16:54:33,R_3JheK7Ct75uxKr5,NA,NA,NA,NA,NA,NA,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,03/18/2021,64,White/Caucasian,NA,"$10,000 to $19,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.415,101.817,103.079,25,1,1,-2,1,1,-1,1,3,-3,2,2,2,2,-2,2,2,2,1,-2,1,2,-1,1,1,2,1,-1,2,1,1,2,1,1,2,-1,1,2,-1,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.894,32.032,33.87,10,4,NA,2,NA,2,2,1,5.858,69.834,71.303,17,2,1,1,1,1,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,6.038,81.658,83.581,31,9,7,5,6,5,9,5,1,3,5,2,0,1,7.483,57.742,59.221,20,1,0,0,1,1,0,1,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.502,103.77,105.751,31,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,1,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0,0,0,6,0,17,13,0,3,3,Qual2591-0129-S1,73543697,10356239,6053d732-d38a-5f41-876e-3cba47a8a14b,NA,NA,NA,NA,NA,NA,NA
